no;id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
12259;53835137;FINE BANGKOK.  Luxuary Penthous;276418453;G Living;Vadhana;1.372.947;10.058.618;Entire home/apt;11000;30;0;;;32;362;0
12260;53837181;Luxury 1 bedroom in private service apartment;324142230;Silver Thonglor;Vadhana;1.373.842;10.058.362;Private room;1700;30;2;18/06/2022;0.25;5;362;2
12261;53837643;Sleep Sleep Suanphak,  Phak Kard room;436101198;Uraiprapa;Taling Chan;137.908;10.041.285;Private room;1381;1;0;;;5;354;0
12262;53840700;Family Room (Private Bathroom) 1;107548417;Narawad Boutique;Vadhana;1.374.135;10.056.195;Private room;1961;1;0;;;4;339;0
12263;53840786;Budget King Room (Share Bathroom);107548417;Narawad Boutique;Vadhana;1.374.279;1.005.632;Shared room;1361;1;0;;;4;349;0
12264;5,39E+17;เอ็มยู-โฮม MU-HOME;;;;;;;;;;;;;;
12265;440294508;Rinrada;Nong Chok;1.387.436;10.080.745;Private room;690;1;0;;;1;365;0;;
12266;5,41E+17;Newly refurbished luxury apartment Central Bangkok;75255680;Hein;Parthum Wan;1.374.827;10.054.449;Entire home/apt;850;180;0;;;1;365;0
12267;54154082;Spacious zen room near Iconsiam, close to BTS;439044190;Benya;Khlong San;1.372.949;10.050.838;Entire home/apt;1927;5;8;30/11/2022;0.78;1;62;8
12268;5,41E+17;Luxury Room - Tempo One Private Condominium;440674563;Sasithorn;Bang Kapi;1.375.069;10.061.154;Private room;1200;30;0;;;1;365;0
12269;54158647;Stylish pratunam centwld360infinity pool lotusbigc;342811212;Miu Miu;Parthum Wan;1.374.799;10.054.296;Entire home/apt;2300;29;1;01/12/2022;1.0;23;96;1
12270;5,41E+17;LIEW I - Zen bed - 4min to MRT;184537643;Shamp;Bang Rak;1.373.177;1.005.295;Private room;1400;1;36;20/12/2022;3.16;3;299;36
12271;54175770;Studio/Mmonthly/拉玛九中国大使馆月租开间shuttle地铁站phraram9;270215556;Ideomobi;Din Daeng;1.376.528;10.055.919;Entire home/apt;2500;1;8;24/09/2022;0.71;28;76;8
12272;5,41E+17;LIEW - Sleeping terrace room - 4min to MRT;184537643;Shamp;Bang Rak;1.373.168;10.052.948;Entire home/apt;1780;1;31;23/12/2022;2.76;3;315;31
12273;54187112;High Ceiling Studio in Silom-Sirocco View-near BTS;226619920;Tarinee;Bang Rak;13.722.069;100.522.125;Private room;1504;1;1;12/10/2022;0.38;8;25;1
12274;5,44E+17;Only few steps to Asok BTS Sukhumvit 14;93699685;Poonrit;Khlong Toei;1.373.706;1.005.592;Entire home/apt;1150;30;4;22/12/2022;0.66;3;57;4
12275;54188528;Lovely 1 Bed&;;;;;;;;;;;;;;
12276;34799697;Saran;Lat Krabang;1.376.596;10.075.046;Entire home/apt;999;4;0;;;1;365;0;;
12277;5,44E+17;Just a few steps away from Asok BTS station;93699685;Poonrit;Khlong Toei;1.373.569;10.056.076;Entire home/apt;1250;30;1;19/06/2022;0.16;3;0;1
12278;5,44E+17;Convenient MRT access , built in 1BR ratchda Rama9;6598548;Amornsukh;Din Daeng;1.376.475;10.056.816;Entire home/apt;1800;30;0;;;16;269;0
12279;5,45E+17;1 lovey BR & balcony Nice city view & next to BTS;131270916;Magic;Khlong San;137.193;10.049.405;Entire home/apt;1300;29;0;;;33;347;0
12280;5,45E+17;【ASOK STUDIO】5min BTS, POOL, WIFI, Desk, Netflix;30386490;N'Dee;Khlong Toei;1.373.653;1.005.594;Entire home/apt;2509;1;43;27/12/2022;3.83;23;5;43
12281;5,45E+17;【BANGKOK 2BR】near BTS ASOK, Smart TV, Free Netflix;30386490;N'Dee;Khlong Toei;137.386;10.055.794;Entire home/apt;4851;1;47;20/12/2022;4.22;23;318;47
12282;5,45E+17;only 200 m from BTS Onnut - 1 bedroom;43087260;Modcho;Phra Khanong;1.370.413;10.060.383;Entire home/apt;800;1;15;07/12/2022;1.51;1;237;15
12283;5,46E+17;Best view condo - very close to the BTS skytrain;147148195;Thanisorn;Thon buri;1.372.044;10.049.234;Entire home/apt;1339;4;13;27/12/2022;1.53;1;44;13
12284;5,47E+17;Deluxe 1-Bed Condo 5min walk to MRT & Airport Link;4996446;Matthieu;Din Daeng;1.375.527;10.056.481;Entire home/apt;900;365;14;24/11/2022;1.4;1;365;14
12285;5,47E+17;Bangkok BTS：Punnawithi，The Link Sukhumvit64，二室二厅二卫;342113311;George;Phra Khanong;1.368.739;10.060.523;Entire home/apt;1099;90;1;15/03/2022;0.1;40;364;1
12286;5,47E+17;Priscilla House Bangkok - 5 minutes to Wat Arum-;262707315;Prisana;Bangkok Yai;13.746.552;100.484.619;Private room;1900;1;1;13/07/2022;0.18;1;340;1
12287;5,47E+17;NEW: 5min BTS Asok - 1B1B, Cozy, Spacious 1;441917899;Pimboon;Khlong Toei;13.734.767;10.056.266;Entire home/apt;2286;2;47;21/12/2022;4.45;7;288;47
12288;5,47E+17;Luxury Condominium Room in BBK's CBD;80380712;Alissa;Sathon;1.371.754;10.053.421;Private room;581;180;0;;;1;365;0
12289;5,48E+17;Bestdeal1bed/1mintoBTSUdomsuk/thai streetfood area;120142497;Phunlap Khohawanon;Bang Na;1.367.989;10.061.112;Entire home/apt;960;14;0;;;2;365;0
12290;5,48E+17;MRT拉玛九5min摆渡车中国大使馆650m一室一厅高端花园公寓可月租;270215556;Ideomobi;Din Daeng;1.376.367;10.055.934;Entire home/apt;2746;1;16;26/12/2022;1.66;28;79;16
12291;53841235;1 bedroom condo 5mins walk to BTS @ center of Ari;33509478;Erina;Phaya Thai;137.793;10.054.274;Entire home/apt;1200;14;8;22/08/2022;1.08;1;67;8
12292;53843829;TAMNI | No.302 | 1min walk to Subway;14335043;Tan;Parthum Wan;1.373.839;10.051.786;Private room;3748;1;10;04/12/2022;0.84;14;81;10
12293;53851401;Embassy prime location with rooftop garden view;6598548;Amornsukh;Parthum Wan;1.374.268;10.054.655;Entire home/apt;1500;30;4;13/12/2022;0.36;16;340;4
12294;53852327;Shared house, private room with AC and kitchen;126601726;Patsiri;Pra Wet;1.369.089;10.063.995;Private room;350;20;1;03/02/2022;0.09;15;179;1
12295;53857833;Private Luxury 1 Bedroom Condo by Chao-Praya River;102654482;Vorasak;Khlong San;1.372.265;10.051.074;Entire home/apt;3800;30;0;;;1;365;0
12296;53866863;1 bedroom condo with pool view;797923;Kany;Suanluang;1.373.449;10.061.763;Entire home/apt;990;1;2;15/10/2022;0.33;1;163;2
12297;53867566;ASOK 1brApt Sukhumvit BTS/MRT Terminal21/POOL/WIFI;240343545;Joseph;Vadhana;1.374.001;10.056.695;Entire home/apt;2571;30;1;16/04/2022;0.12;37;143;1
12298;53867909;ASOK 1bApt Sukhumvit BTS/MRT/Terminal21/Emquartier;240343545;Joseph;Vadhana;1.373.812;10.056.576;Entire home/apt;2571;30;1;17/03/2022;0.1;37;176;1
12299;53867927;ASOK 1BR Sukhumvit BTS/MRT Emquartier/Terminal21;240343545;Joseph;Vadhana;1.373.813;10.056.751;Entire home/apt;2571;28;6;11/07/2022;0.5;37;0;6
12300;53867996;ASOK 2BR Emquartier/Terminal21 Sukhumvit BTS/MRT;240343545;Joseph;Vadhana;1.374.016;10.056.536;Entire home/apt;5000;30;6;24/10/2022;0.56;37;163;6
12301;53868016;ASOK 2BR Bangkok Sukhumvit BTS/MRT 4PPL Emquartier;240343545;Joseph;Vadhana;1.373.828;10.056.584;Entire home/apt;5000;30;5;06/09/2022;0.42;37;0;5
12302;53868584;T5 26F pool  gym WiFi  BTS   EM Shopping   park24;347302995;Sophia;Khlong Toei;13.724.997;100.567.291;Entire home/apt;1700;1;13;10/11/2022;1.09;39;358;13
12303;53870259;b1014;270215556;Ideomobi;Bang Khen;1.387.867;10.059.977;Entire home/apt;1971;1;12;22/12/2022;0.99;28;103;12
12304;54201923;Cozy and private loft house. Near BTS onnut;49545278;Poowanut;Khlong Toei;13.708.718;100.599.136;Entire home/apt;2179;1;1;15/08/2022;0.22;1;321;1
12305;54215328;5mSkytrainBTS Sukhumvit NiceClean 1 Bed@CoffeeCafe;13899655;Sujira;Khlong Toei;137.127;10.059.418;Private room;757;1;15;09/09/2022;1.36;25;358;15
12306;54215526;5mSkytrainBTS Sukhumvit NiceCleanBed&CoffeeCafeFl1;13899655;Sujira;Khlong Toei;1.371.131;1.005.935;Private room;757;1;26;08/12/2022;2.24;25;351;26
12307;54221056;Wyndham Sukhumvit 42 1 BR 250m. from BTS Skytrain;16657805;Montri;Khlong Toei;1.371.598;10.058.576;Private room;798;365;6;05/11/2022;0.6;1;0;6
12308;53873868;Escape Condo;436384240;บวร;Phra Khanong;1.368.423;10.062.764;Private room;850;1;1;12/08/2022;0.22;1;365;1
12309;53885608;350m BTS in Sukhumvit, Lovely 1Bed CoffeeCafe@1Fl.;13899655;Sujira;Khlong Toei;1.371.108;1.005.921;Private room;750;1;20;05/12/2022;1.63;25;299;19
12310;53887481;Heritage Shophouse in Chinatown, BKK no.2/2;28447831;Dr. Piyamas;Samphanthawong;1.373.732;10.051.378;Private room;950;1;4;11/05/2022;0.36;11;327;4
12311;53894837;Ladprao Studio - 32 sqm;424936520;Baan Pirawit;Wang Thong Lang;1.379.251;10.059.479;Private room;500;30;0;;;20;324;0
12312;53906141;7D-3Bedrooms/2Baths near MRT/BTS Downtown Bangkok;30262097;Dr. Supot;Vadhana;13.746.123;100.558.868;Entire home/apt;7759;2;12;28/11/2022;0.98;15;175;11
12313;53910351;3 bed room apartment mid of Sathorn.;25923645;Klai;Sathon;1.372.085;10.053.184;Private room;5500;3;0;;;2;172;0
12314;5,48E+17;New Apartment near Chaophaya, Sirinthorn Station;442155004;Natcha;Bang Phlat;137.842;1.004.975;Private room;500;1;0;;;1;365;0
12315;5,48E+17;4 Bedrooms in townhome ~ with free parking lot;31228718;Namida;Lak Si;138.667;10.055.493;Entire home/apt;2000;1;0;;;1;361;0
12316;54242915;River-view studio-type condo near MRT, Mall & Food;28788029;Alissara;Bang Sue;1.380.763;10.052.126;Entire home/apt;416;28;6;26/12/2022;0.71;1;282;6
12317;54265997;Kai&Bell Minimal Duplex Penthouse on Thonglor;381948013;Amornthep;Vadhana;1.373.412;1.005.835;Entire home/apt;3500;5;7;07/12/2022;0.95;1;134;7
12318;54266532;Cheerful shared residential home with kitchen;126601726;Patsiri;Pra Wet;1.368.935;10.063.998;Private room;350;1;2;27/10/2022;0.28;15;365;2
12319;54273963;⭐ Voyager Jem studio | Lumpini park view+ Netflix⭐;9088749;Natalie;Parthum Wan;1.373.904;10.054.168;Entire home/apt;1380;21;5;14/07/2022;0.49;13;312;5
12320;54283169;35平米一室一厅低层静谧花园景观;270215556;Ideomobi;Din Daeng;137.652;10.056.123;Entire home/apt;5000;1;2;03/03/2022;0.2;28;54;2
12321;54297456;5mBTS NiceCharming 1Bed-Sukhumvit &CoffeCafe Fl.1;13899655;Sujira;Khlong Toei;137.115;10.059.453;Private room;671;1;4;12/11/2022;0.38;25;312;4
12322;54331523;One bedroom 65 sq.m. in Sukhumvit Soi 33;440804529;Pracha;Vadhana;1.373.275;10.056.895;Private room;2650;1;4;08/12/2022;0.79;2;171;4
12323;53910466;Claire home BTS Sai Yui line saphanmai  Bangkok;47952638;玉瑛;Bang Khen;1.388.789;10.060.374;Entire home/apt;900;7;0;;;1;243;0
12324;53914432;Estra Biss คอนโดสไตล์รีสอร์ทที่จะทำให้คุณได้พักผ่อนอย่างเต็มที่;436732220;เจริญ;Min Buri;1.381.323;10.071.309;Private room;850;3;1;08/06/2022;0.15;1;0;1
12325;54332294;5mBTS Sukhumvit DNiceClean1Bedroom&CoffeeCafe1Fl.;13899655;Sujira;Khlong Toei;1.371.105;10.059.336;Private room;850;1;5;13/07/2022;0.48;25;331;5
12326;53915199;20%OFF Deal 850 per night! one bed#2 @Phetkasemt;235377495;Jang Kanyanat;Bang Khae;1.370.872;1.003.829;Entire home/apt;850;12;1;21/05/2022;0.14;5;147;1
12327;54332381;5mBTS in Sukhumvit DNiceCleanRoom&CoffeeCafe Fl.1.;13899655;Sujira;Khlong Toei;1.371.155;1.005.918;Private room;850;1;24;04/12/2022;2.18;25;341;24
12328;54332410;5mBTS in Sukhumvit NiceCleanRoom&CoffeeCafe Fl.1.B;13899655;Sujira;Khlong Toei;1.371.322;10.059.373;Private room;729;1;0;;;25;323;0
12329;54332430;5mBTS in Sukhumvit NiceCleanRoom&CoffeeCafe Fl.1.C;13899655;Sujira;Khlong Toei;1.371.109;10.059.355;Private room;671;1;8;06/10/2022;0.75;25;299;8
12330;54332480;5mBTS in Sukhumvit NiceCleanRoom&CoffeeCafe Fl.1.E;13899655;Sujira;Khlong Toei;1.371.269;10.059.404;Private room;804;1;9;25/10/2022;0.8;25;347;9
12331;54332531;5mBTS in Sukhumvit DNiceCleanRoom&CoffeeCafe Fl.1B;13899655;Sujira;Khlong Toei;1.371.183;10.059.213;Private room;1136;1;20;08/11/2022;1.85;25;364;20
12332;54332746;5mBTS in Sukhumvit NiceCleanRoom&CoffeeCafe Fl.1.D;13899655;Sujira;Khlong Toei;1.371.157;10.059.187;Private room;854;1;8;31/07/2022;0.79;25;358;8
12333;54332765;5mBTS in Sukhumvit NiceCleanRoom&CoffeeCafe Fl.1.F;13899655;Sujira;Khlong Toei;1.371.286;10.059.409;Private room;806;1;6;10/10/2022;0.53;25;330;6
12334;54333287;S40 อพาร์ตเมนต์ซอยพหลโยธิน 40 อยู่ใกล้ BTSม.เกษตร;440823681;Daily;Chatu Chak;13.845.286;100.579.247;Private room;750;1;0;;;1;365;0
12335;54333437;★Wonderful 1BR★BTS Asok/MRT Sukhumvit★Terminal21★;62257044;Ludoping;Khlong Toei;1.373.428;10.055.832;Entire home/apt;1870;5;29;28/11/2022;2.69;56;163;29
12336;54334721;UrbanBkk;145440909;Gregory;Huai Khwang;1.374.756;10.058.877;Entire home/apt;2500;1;4;16/12/2022;0.82;1;332;4
12337;53916359;Newly Premium Condo near MRT-BL14 Central Ladprao;36009950;Sunny;Chatu Chak;1.380.984;10.056.348;Entire home/apt;1600;6;9;23/12/2022;0.73;11;346;7
12338;53916678;T6 16FShopping center   pool WiFi EM park24;347302995;Sophia;Khlong Toei;13.725.515;100.565.453;Entire home/apt;1270;1;22;12/12/2022;1.79;39;320;21
12339;53916681;T6 15FAmazing pool CBD  wifi EM sopping BTS;347302995;Sophia;Khlong Toei;1.372.413;10.056.568;Entire home/apt;1220;1;25;08/12/2022;2.26;39;307;25
12340;53925586;Nara Suite Residence ★601★;132473239;Amb Ville;Yan na wa;1.369.888;10.053.341;Private room;1190;1;0;;;25;284;0
12341;53927034;Nara Suite Residence ★604★;132473239;Amb Ville;Yan na wa;13.701;10.053.476;Private room;1190;1;1;02/01/2022;0.08;25;271;1
12342;5,63E+17;Ladprao Suite - 40 sqm 1;424936520;Baan Pirawit;Huai Khwang;1.379.649;10.058.777;Private room;583;30;0;;;20;180;0
12343;5,63E+17;Luxury high rise Condo in Thonglo with serviced;18795554;Giff;Vadhana;1.373.254;10.058.329;Entire home/apt;3429;5;5;19/12/2022;0.52;4;329;5
12344;5,63E+17;3B中文No Guest Service Fee@Nana Asok/Soi11 Nightlife;131427125;Jj;Vadhana;1.374.666;1.005.591;Entire home/apt;1014758;30;2;17/09/2022;0.32;10;75;2
12345;54347113;Chapter One Eco Condo;85272250;Tananchanok;Huai Khwang;13.772;10.058.422;Private room;770;30;1;12/03/2022;0.1;1;290;1
12346;5,63E+17;//Cozy Studio with Amazing Pool and gym,near BTS;379965069;Moritz;Phra Khanong;1.368.515;10.060.335;Entire home/apt;590;28;3;31/08/2022;0.33;2;65;3
12347;5,63E+17;PASSA Hotel | Charming Superior Twins Bed;49524151;N B Real Estate;Bang Rak;1.372.766;10.053.713;Private room;3977;1;1;11/11/2022;0.63;4;305;1
12348;54351103;3A- 2BEDROOMS ENSUITED/ 3BATHS @ DOWNTOWN BANGKOK;30262097;Dr. Supot;Vadhana;13.746.123;100.558.868;Entire home/apt;4941;2;12;18/12/2022;1.15;15;177;12
12349;5,63E+17;PASSA Hotel | Charming Deluxe Twins Bed | Bathtub;49524151;N B Real Estate;Bang Rak;1.372.617;10.053.495;Private room;5720;1;0;;;4;303;0
12350;5,63E+17;2 Bedroom Unit minimal and homey in Thonglor;168421567;Lek;Khlong Toei;1.372.329;10.057.928;Entire home/apt;2886;3;25;12/12/2022;2.77;5;124;25
12351;54351181;Opal House 2BR @BTS Mor Chit(N8)(BL13) Fl.1  中文｜日本;318980015;Thapanee;Chatu Chak;1.379.602;1.005.573;Entire home/apt;1500;3;1;02/11/2022;0.53;6;143;1
12352;5,63E+17;PASSA Hotel | Charming Superior Super King Bed;49524151;N B Real Estate;Bang Rak;1.372.755;1.005.367;Private room;3925;1;0;;;4;305;0
12353;54351226;Bangkok Sook-San, Sukhumvit-Asoke 203;42482778;Harnpon;Khlong Toei;1.372.493;10.056.357;Entire home/apt;1257;1;21;14/12/2022;2.15;15;340;21
12354;54351463;Bangkok Sook-San, Sukhumvit-Asoke 204;42482778;Harnpon;Khlong Toei;1.372.591;1.005.638;Entire home/apt;1143;1;22;25/12/2022;2.1;15;348;22
12355;54351518;Bangkok Sook-San, Sukhumvit-Asoke 205;42482778;Harnpon;Khlong Toei;137.239;10.056.518;Entire home/apt;1114;1;14;11/12/2022;1.39;15;351;14
12356;54351577;Bangkok Sook-San, Sukhumvit-Asoke 207;42482778;Harnpon;Khlong Toei;1.372.441;10.056.541;Entire home/apt;1114;1;6;22/11/2022;0.61;15;81;6
12357;54351614;Bangkok Sook-San, Sukhumvit-Asoke 210;42482778;Harnpon;Khlong Toei;1.372.394;10.056.372;Entire home/apt;1143;1;7;09/12/2022;0.7;15;359;7
12358;54351647;Temple View Studio in Chinatown 350 m from MRT;206903793;Pat;Samphanthawong;1.373.875;10.050.841;Entire home/apt;690;2;20;11/09/2022;1.75;1;0;20
12359;54357358;Nooch'Garden&House 2;69325437;Nooch'Garden&House;Taling Chan;1.378.474;10.044.179;Private room;850;1;0;;;2;365;0
12360;5,49E+17;Luxury Service Apartment - One Bedroom;442284362;Vivi;Vadhana;1.372.859;10.057.894;Private room;3929;1;2;30/07/2022;0.2;3;274;2
12361;5,49E+17;INSPIRE PLACE (ABAC HUAMARK-RAMKAMHAENG);257767442;ทวีสิงห์;Bang Kapi;1.375.577;10.062.732;Private room;636;4;2;20/07/2022;0.24;10;363;2
12362;5,49E+17;Luxury Service Apartment - Two Bedroom;442284362;Vivi;Vadhana;1.372.802;10.058.033;Entire home/apt;6771;1;4;15/11/2022;0.81;3;300;4
12363;5,49E+17;Luxury Service Apartment - Three Bedroom;442284362;Vivi;Vadhana;1.372.859;10.057.984;Entire home/apt;10429;1;0;;;3;223;0
12364;5,49E+17;🖤COZY & ARTISTIC, 4BR, 4R, Nana BTS,10MintoSiam;221674027;Shirley;Khlong Toei;1.373.534;100.553.993;Entire home/apt;6286;1;29;26/12/2022;2.66;2;128;29
12365;54357361;Nooch'Garden&House;69325437;Nooch'Garden&House;Taling Chan;1.378.348;10.044.161;Private room;850;1;0;;;2;365;0
12366;54358703;RETROPOLITAN > Conserved Shophouse > Old Town Area;24955578;Tor;Phra Nakhon;1.375.755;10.050.307;Entire home/apt;2771;2;18;22/12/2022;1.79;3;282;18
12367;54358998;3 BD - Luxury Thai Villa in Sukumvit 24;8336931;Tontrakun;Khlong Toei;13.720.816.612.243.600;10.056.604.766.845.700;Entire home/apt;14971;365;12;27/11/2022;1.41;3;350;12
12368;54359203;2 BD - Luxury Thai Villa in Sukumvit 24;8336931;Tontrakun;Khlong Toei;13.720.816.612.243.600;10.056.604.766.845.700;Entire home/apt;12614;365;21;21/12/2022;3.03;3;363;21
12369;5,77E+17;T5 19F azming pool gym BTS 5mins to siam;347302995;Sophia;Khlong Toei;13.725.178;100.565.529;Entire home/apt;1214;1;8;15/11/2022;0.84;39;353;8
12370;5,77E+17;长租天空泳池度假高空河景房;270215556;Ideomobi;Bang Phlat;1.378.743;10.050.173;Entire home/apt;3000;45;3;18/11/2022;0.41;28;100;3
12371;5,63E+17;จิตราภา แมนชั่น ;;;;;;;;;;;;;;
12372;445296412;ปัณณทัศน์;Vadhana;1.374.215;10.058.258;Private room;650;30;0;;;1;365;0;;
12373;5,77E+17;Perfect location# Pool(50F)#Gym@Sukhumvit 24(533);178564839;Weeraya;Khlong Toei;1.372.386;10.056.576;Entire home/apt;2210;2;28;13/12/2022;2.89;35;57;28
12374;5,63E+17;★Deluxe 1BR★BTS Asok/MRT Sukhumvit★Terminal 21★;62257044;Ludoping;Khlong Toei;1.373.447;10.055.901;Entire home/apt;1760;5;15;14/12/2022;1.48;56;94;15
12375;5,77E+17;Long term Only 仅长租CBD大三居Rama9拉玛九3bedroom2bathroom;270215556;Ideomobi;Huai Khwang;1.376.072;10.056.846;Entire home/apt;6551;1;3;21/11/2022;0.39;28;200;3
12376;5,77E+17;1-Bed Condo in Bangkok, Phasi Chareon,  Near BTS;448351458;Ekavut;Phasi Charoen;13.722.722;100.462.227;Private room;650;1;0;;;1;365;0
12377;5,64E+17;月租|50%26F两房一厅全景落地窗看日出日落超级美/bts mrt 4min/大厨房/餐厅/客厅/;131270916;Magic;Din Daeng;1.375.838;10.056.504;Entire home/apt;3266;29;1;29/03/2022;0.11;33;357;1
12378;5,64E+17;3-BTS Thong Lo free swimming pool and gym;402093105;Hi Gravity;Khlong Toei;1.371.823;10.057.742;Entire home/apt;1581;3;20;10/10/2022;1.91;45;240;20
12379;5,64E+17;【曼谷核心区域轻奢一居公寓】毗邻购物中心和各大网红餐饮店/楼下即7-11/泰国小吃街/生活便利安全;231054416;M-In;Vadhana;1.374.119;10.059.096;Entire home/apt;935;28;2;14/12/2022;0.29;6;259;2
12380;5,64E+17;6F22#Pool&BTS Nana&MRT Sukhumvit&Max2ppl;312545246;Mike;Vadhana;1.374.697;10.055.519;Entire home/apt;2759;1;23;06/12/2022;2.56;49;71;23
12381;5,64E+17;LUX corner unit in the coolest neighbourhood!;399824728;Dalia;Vadhana;1.373.323;10.058.186;Entire home/apt;3450;5;0;;;1;155;0
12382;5,64E+17;Superior Studio Center Bangkok / Near BTS;153795155;Alexandre Vincent Pierre;Khlong San;137.166;10.049.893;Entire home/apt;1344;1;8;08/10/2022;0.77;9;177;8
12383;5,64E+17;6F23#Pool&BTS Nana&MRT Sukhumvit&Max2ppl;312545246;Mike;Ratchathewi;1.374.861;10.055.545;Entire home/apt;3137;1;28;06/12/2022;3.11;49;48;28
12384;5,64E+17;6F25#Pool&BTS Nana&MRT Sukhumvit&Max2ppl;312545246;Mike;Ratchathewi;1.374.877;10.055.592;Entire home/apt;2877;1;14;07/08/2022;1.35;49;83;14
12385;5,64E+17;P4 - Lovely 2BR 3 Queen Beds, Family Choice, BTS!;123828822;Sara;Phaya Thai;1.379.157;10.054.607;Entire home/apt;2471;4;25;12/12/2022;2.39;22;142;25
12386;5,64E+17;6F29#Pool&BTS Nana&MRT Sukhumvit&Max2ppl;312545246;Mike;Vadhana;1.374.691;10.055.517;Entire home/apt;2880;1;23;04/12/2022;2.26;49;63;23
12387;5,64E+17;Little Princess 1 bedroom (river view);42681346;Nundhaputt;Bang Sue;1.380.845;10.052.334;Entire home/apt;620;30;3;08/11/2022;0.34;1;265;3
12388;5,65E+17;Luxury Stay for Family at A Sleep Bangkok Sathorn;337002776;Zuzu;Sathon;1.371.917;10.052.861;Private room;2489;1;0;;;30;338;0
12389;5,65E+17;Superior Studio City Center / Near BTS / Free WIFI;153795155;Alexandre Vincent Pierre;Ratchathewi;1.375.664;10.054.393;Entire home/apt;1290;1;15;22/11/2022;1.48;9;167;15
12390;5,65E+17;Weekly・7F40#Pool&BTS Nana&MRT Sukhumvit&Max2ppl;312545246;Mike;Vadhana;1.374.708;10.055.691;Entire home/apt;3009;3;15;07/12/2022;1.54;49;32;15
12391;5,66E+17;Fully-furnished 2 bedroom entire condo;59814984;Serene;Ratchathewi;137.548;10.056.195;Entire home/apt;1500;30;0;;;1;332;0
12392;5,66E+17;P2 - Cozy 2BR 3 Queen Beds, Family Choice, BTS!;123828822;Sara;Phaya Thai;1.379.298;10.054.618;Entire home/apt;2700;4;21;12/12/2022;2.02;22;140;21
12393;5,66E+17;P3 - Modern 2BR 3 Queen Beds, Family Choice, BTS!;123828822;Sara;Phaya Thai;1.379.212;10.054.591;Entire home/apt;2900;3;14;10/12/2022;1.35;22;141;14
